GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	MONTH	DAY	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
625	622SUD	80928	11/02/2000	2000	2	11	2	Battle-No change of territory	Arab Ethnic Militia (Sudan)		4	Fur Ethnic Militia (Sudan)		4	44	Sudan	Darfur	South Darfur	Nyala	Bara	12.89480	24.42830	1	BBC Monitoring Service: Middle East 18/2/00	Arab nomadic tribesmen clashed with Fur tribesmen in the Greater Darfur region over grazing lands - 16 people were killed	16
625	623SUD	80929	15/02/2000	2000	2	15	3	Violence against civilians	SPLA/M: Sudanese People's Liberation Army/Movement		2	Civilians (Sudan)	Muslim Group (Sudan)	7	27	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	Reuters News 15/2/00	SPLA rebels attacked a mosque in Rasai - 4 worshippers were killed	4
625	624SUD	80930	01/03/2000	2000	3	1	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Nahr Yei	Lu	3.97750	30.54556	1	"Associated Press Newswires 3/3/00, Reuters News 6/3/00"	"Government military dropped 11 bombs on Lui village hitting an area near a hospital, eight villages in the region had also been hit - 3 civilians were killed"	3
625	625SUD	80931	02/03/2000	2000	3	2	1	Battle-No change of territory	Military Forces of Sudan (1989-)		1	Police Forces of Sudan (1989-)		1	11	Sudan	Northern	River Nile	Ad Damer	Ad-Damir	17.59278	33.95917	2	Agence France-Presse 7/3/00	Government military opened fire on police forces at an oil pipeline when they were mistaken for saboteurs - 3 police were killed and one more was wounded	3
625	626SUD	80932	04/03/2000	2000	3	4	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Bahr el Ghazal	Lakes	Yerol	Yirol	6.55667	30.50361	1	Reuters News 6/3/00	Government military bombed Yirol town - 2 civilians were killed	2
625	627SUD	80933	04/03/2000	2000	3	4	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Bahr al Jabal	Juba	4.85165	31.58247	2	Dow Jones International 6/3/00	Government military bombed the compound of an international aid agency (Concern Worldwide) n rebel-held southern Sudan - no casualties were reported	0
625	628SUD	80934	05/03/2000	2000	3	5	2	Violence against civilians	Police Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Khartoum	Khartoum	Khartoum	Khartoum	15.58806	32.53417	1	Agence France-Presse 5/3/00	"Sudanese government was accused of kidnapping and torturing a student party leader in Two Niles University, Khartoum"	0
625	629SUD	80935	07/03/2000	2000	3	7	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Nahr Yei	Lu	3.97750	30.54556	1	The Orange County Register 24/3/00	Government military dropped 15 bombs on Lui village - no casualties were reported	0
625	630SUD	80936	08/03/2000	2000	3	8	1	Battle-No change of territory	Military Forces of Sudan (1989-)		1	SPLA/M: Sudanese People's Liberation Army/Movement		2	12	Sudan	Darfur	South Darfur	Buram	Buram	10.81667	25.16667	2	Agence France-Presse 28/3/00	"SPLA claim governemnt launched offensive 8/3/00 - they attacked **Heiban **Buram **Western Dalami ** - heavy casualties are being reported and 'as of now, the unconfirmed assault is still going on' + 8,000 people have been displaced in Buram County"	0
625	631SUD	80937	08/03/2000	2000	3	8	1	Battle-No change of territory	Military Forces of Sudan (1989-)		1	SPLA/M: Sudanese People's Liberation Army/Movement		2	12	Sudan	Kordofan	South Kordufan	Rashad	Nuba Mountains	12.00000	30.75000	2	Agence France-Presse 28/3/00	"SPLA claim that government troops launched an offensive on rebel positions in Kordofan, Nuba Mountains on March 8 (this halted a polio vaccination pogramme which was due to start there on Tuesday) - UN aid flights have also been stopped from flying into"	0
625	633SUD	80939	15/03/2000	2000	3	15	3	Battle-No change of territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	BBC Monitoring Service: Middle East 23/3/00	NDA repulsed an attack by the government forces in eastern Sudan forcing them to retreat - heavy losses were inflicted on the troops	0
625	634SUD	80940	15/03/2000	2000	3	15	3	Battle-Non-state actor overtakes territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Khartoum	Khartoum	Khartoum Bahri	Khartoum North	15.65742	32.54871	3	Reuters News 25/3/00	Battles with NDA rebels caused government rebels to withdraw from their garrison post in Tamikit	0
625	635SUD	80941	15/03/2000	2000	3	15	3	Battle-Non-state actor overtakes territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kordofan	North Kurdufan	Jebrat al Sheikh	Qurqur	15.26667	31.75000	1	Reuters News 25/3/00	Battles with NDA rebels caused government rebels to withdraw from their garrison post in Qurqur	0
625	632SUD	80938	15/03/2000	2000	3	15	3	Headquarters or base established	UNRF II: Uganda National Rescue Front II		2			0	20	Sudan	Equatoria	Central Equatoria	Bahr al Jabal	Juba	4.85000	31.61667	2	"UN IRIN, 6/12/2001"	UNRF II rebels establish base in south Sudan	0
625	636SUD	80942	16/03/2000	2000	3	16	2	Battle-No change of territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	Agence France-Presse 21/3/00	Government troops launched a new offensive - countered by joint opposition military (United Military Command - UMC) - reported by SPLA	0
625	637SUD	80943	16/03/2000	2000	3	16	2	Battle-Non-state actor overtakes territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	Agence France-Presse 21/3/00	Government captured Girgir [[Government troops launched a new offensive - countered by joint opposition military (United Military Command - UMC) - reported by SPLA]]	0
625	638SUD	80944	18/03/2000	2000	3	18	2	Battle-No change of territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Red Sea	Sinkat	Hamashkoreb	17.15220	36.68130	1	Reuters News 25/3/00	NDA rebels consolidated their position in Hamashkoreb by repulsing a government military offensive	0
625	639SUD	80945	18/03/2000	2000	3	18	1	Battle-No change of territory	Unidentified Armed Group (Sudan)	NDA: National Democratic Alliance	3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Red Sea	Sinkat	Hamashkoreb	17.15220	36.68130	1	"Agence France-Presse 19/3/00, Associated Press Newswires 19/3/00"	A group of opposition forces attacked the government military border post of Hamoshkoreb in north-eastern border areas of Sudan - heavy losses were reported but the death toll is unknown	0
625	640SUD	80946	18/03/2000	2000	3	18	1	Battle-No change of territory	Unidentified Armed Group (Sudan)	NDA: National Democratic Alliance	3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	"Agence France-Presse 19/3/00, Associated Press Newswires 19/3/00, Associated Press Newswires 22/3/00"	A group of opposition forces attacked government military border posts in north-eastern border areas of Sudan - heavy losses were reported but the death toll is unknown	0
625	643SUD	80949	19/03/2000	2000	3	19	2	Battle-No change of territory	Military Forces of Sudan (1989-)		1	SPLA/M: Sudanese People's Liberation Army/Movement		2	12	Sudan	Kordofan	South Kordufan	Rashad	Nuba Mountains	12.00000	30.75000	2	Agence France-Presse 22/3/00	Fighting between SPLA and government forces was continuing in the Nuba mountains	0
625	641SUD	80947	19/03/2000	2000	3	19	2	Battle-No change of territory	NDA: National Democratic Alliance		3	Unidentified Armed Group (Sudan)		3	33	Sudan	Bahr el Ghazal	North Bahr-al-Ghazal	Aweil	Aweil	8.76670	27.40000	1	Agence France-Presse 22/3/00	Pro-government militia attacked Aweil town in the southern Bahr al-Ghazal region - joint opposition forces repulsed the attack	0
625	642SUD	80948	19/03/2000	2000	3	19	1	Battle-No change of territory	Unidentified Armed Group (Sudan)	NDA: National Democratic Alliance	3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	"Agence France-Presse 19/3/00, Associated Press Newswires 19/3/00, Associated Press Newswires 22/3/00"	A group of opposition forces attacked government military border posts in north-eastern border areas of Sudan - heavy losses were reported but the death toll is unknown	0
625	644SUD	80950	20/03/2000	2000	3	20	2	Battle-No change of territory	NDA: National Democratic Alliance		3	Unidentified Armed Group (Sudan)		3	33	Sudan	Bahr el Ghazal	North Bahr-al-Ghazal	Aweil	Aweil	8.76670	27.40000	1	Agence France-Presse 22/3/00	Pro-government militia attacked Aweil town in the southern Bahr al-Ghazal region - joint opposition forces repulsed the attack	0
625	645SUD	80951	20/03/2000	2000	3	20	1	Battle-No change of territory	Unidentified Armed Group (Sudan)	NDA: National Democratic Alliance	3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	"Agence France-Presse 19/3/00, Associated Press Newswires 19/3/00, Associated Press Newswires 22/3/00"	A group of opposition forces attacked government military border posts in north-eastern border areas of Sudan - heavy losses were reported but the death toll is unknown	0
625	646SUD	80952	21/03/2000	2000	3	21	2	Battle-No change of territory	NDA: National Democratic Alliance		3	Unidentified Armed Group (Sudan)		3	33	Sudan	Bahr el Ghazal	North Bahr-al-Ghazal	Aweil	Aweil	8.76670	27.40000	1	Agence France-Presse 22/3/00	Pro-government militia attacked Aweil town in the southern Bahr al-Ghazal region - joint opposition forces repulsed the attack	0
625	647SUD	80953	21/03/2000	2000	3	21	1	Battle-No change of territory	Unidentified Armed Group (Sudan)	NDA: National Democratic Alliance	3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	"Agence France-Presse 19/3/00, Associated Press Newswires 19/3/00, Associated Press Newswires 22/3/00"	A group of opposition forces attacked government military border posts in north-eastern border areas of Sudan - heavy losses were reported but the death toll is unknown	0
625	648SUD	80954	22/03/2000	2000	3	22	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Nahr Yei	Lu	3.97750	30.54556	1	"The Orange County Register 24/3/00, Associated Press Newswires 27/3/00"	Government military dropped 2 bombs on Lui village - 2 civilians were injured	0
625	649SUD	80955	22/03/2000	2000	3	22	1	Battle-No change of territory	Unidentified Armed Group (Sudan)	NDA: National Democratic Alliance	3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	"Agence France-Presse 19/3/00, Associated Press Newswires 19/3/00, Associated Press Newswires 22/3/00"	A group of opposition forces attacked government military border posts in north-eastern border areas of Sudan - heavy losses were reported but the death toll is unknown	0
625	650SUD	80956	23/03/2000	2000	3	23	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Nahr Yei	Lu	3.97750	30.54556	1	"The Orange County Register 24/3/00, Associated Press Newswires 27/3/00"	Government military dropped 10 bombs on Lui village - 6 civilians were injured	0
625	651SUD	80957	23/03/2000	2000	3	23	1	Battle-Non-state actor overtakes territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Red Sea	Sinkat	Khor Odi	17.26667	36.66670	1	"Agence France-Presse 21/3/00, Reuters News 25/3/00"	UMC took Odi town [[Government troops launched a new offensive - countered by joint opposition military (United Military Command - UMC) - reported by SPLA]]	0
625	652SUD	80958	24/03/2000	2000	3	24	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	West Equatoria	Yambio	Yambio	4.57056	28.41639	2	Associated Press Newswires 27/3/00	Government military dropped 8 bombs on a camp for displaced people in Kotobi	0
625	653SUD	80959	25/03/2000	2000	3	25	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Terkaka	Tali	5.90111	30.77556	1	Associated Press Newswires 27/3/00	Government military dropped 8 bombs on a hospital in Tali - 1 women was killed	1
625	654SUD	80960	27/03/2000	2000	3	27	2	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Bahr al Jabal	Kaya	4.30000	31.51667	2	Associated Press Newswires 27/3/00	Government military dropped bombs in the Kaya area near the Ugandan border	0
625	655SUD	80961	27/03/2000	2000	3	27	2	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Nahr Yei	Morobo	3.69194	30.77639	1	Associated Press Newswires 27/3/00	Government military dropped bombs in the Morobo area near the Ugandan border	0
625	656SUD	80962	27/03/2000	2000	3	27	1	Battle-No change of territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	Agence France-Presse 29/3/00	NDA rebels repulsed an attack by government military on the town of Korteb near the Eritrean border	0
625	657SUD	80963	27/03/2000	2000	3	27	1	Battle-No change of territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Gedarif	Al Fushqa	Zuhani	14.28370	36.39090	1	Agence France-Presse 29/3/00	NDA rebels repulsed an attack by government military on the town of Zehana near the Eritrean border	0
625	658SUD	80964	27/03/2000	2000	3	27	1	Battle-Non-state actor overtakes territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Northern	River Nile	Abu Hamad	Al Hafirah	19.08333	33.60000	1	Agence France-Presse 29/3/00	NDA rebels took the garrison town of Hafira in eastern Sudan (near the town of Kassala) - this is the fifth government garrison seized in the area since the government launched the current offensive on March 6	0
625	659SUD	80965	28/03/2000	2000	3	28	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Eastern Equatoria	Magwi	Nimule	3.60000	32.05000	1	Agence France-Presse 30/3/00	Government military dropped bombs on civilian areas surrounding Nimule town on the Sudan-Ugandan border - 7 people were seriously wounded	1
625	660SUD	80966	28/03/2000	2000	3	28	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Terkaka	Tali	5.90111	30.77556	1	Agence France-Presse 30/3/00	"For the second time within a week, government military dropped 10 bombs on the town of Tali"	1
625	662SUD	80968	30/03/2000	2000	3	30	1	Violence against civilians	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Kassala	Red Sea	Sinkat	Hamashkoreb	17.15220	36.68130	1	BBC Monitoring Service: Middle East 6/4/00	Government military attacked the Hamash Koreb area in eastern Sudan causing serious casualties among civilians and destroying property	0
625	663SUD	80969	30/03/2000	2000	3	30	2	Violence against civilians	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Kassala	Red Sea	Tokar	Karora	17.70040	38.36300	2	BBC Monitoring Service: Middle East 6/4/00	Government military attacked the Karora area in eastern Sudan causing serious casualties among civilians and destroying property	0
625	661SUD	80967	30/03/2000	2000	3	30	1	Battle-Government regains territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Red Sea	Sinkat	Hamashkoreb	17.15220	36.68130	1	BBC Monitoring Service: Middle East 6/4/00	Government military attacked Hamash Koreb leading to battles with NDA rebels who withdrew from the town after a four hour battle - 80 government soldiers and 1 rebel were reportedly killed in the incident (battle lasted four hours)	81
625	664SUD	80970	30/03/2000	2000	3	30	1	Remote violence	SPLA/M: Sudanese People's Liberation Army/Movement		2	Civilians (Sudan)		7	27	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	1	Agence France-Presse 30/3/00	NDA forces including SPLA rebels opened fire at the control tower of Kassala airport in eastern Sudan - no casualties were reported but it is said that the town and an Antonov bomber were destroyed in the attack	0
625	666SUD	80972	02/04/2000	2000	4	2	1	Riots/Protests	Protesters (Sudan)		6			0	60	Sudan	Khartoum	Khartoum	Khartoum	Khartoum	15.58806	32.53417	1	BBC Monitoring Service: Middle East 4/4/00	People rallied in protest of the recent attack against Hamash Koreb in eastern Sudan	0
625	665SUD	80971	02/04/2000	2000	4	2	1	Riots/Protests	Rioters (Sudan)	Muslim Group (Sudan)	5	Rioters (Sudan)		5	55	Sudan	Khartoum	Khartoum	Khartoum	Khartoum	15.58806	32.53417	1	Agence France-Presse 11/4/00	"Students rioted in Sudan University, Khartoum - a clash erupted between Islamist and democratic student Factions, 4 students were injured"	0
625	667SUD	80973	03/04/2000	2000	4	3	2	Battle-No change of territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Red Sea	Tokar	Karora	17.70040	38.36300	2	BBC Monitoring Service: Middle East 6/4/00	Government military attacked the Karora area leading to three days of battle with NDA rebels	0
625	668SUD	80974	04/04/2000	2000	4	4	2	Battle-No change of territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Red Sea	Tokar	Karora	17.70040	38.36300	2	BBC Monitoring Service: Middle East 6/4/00	Government military attacked the Karora area leading to three days of battle with NDA rebels	0
625	669SUD	80975	05/04/2000	2000	4	5	2	Battle-No change of territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Red Sea	Tokar	Karora	17.70040	38.36300	2	BBC Monitoring Service: Middle East 6/4/00	Government military attacked the Karora area leading to three days of battle with NDA rebels	0
625	670SUD	80976	08/04/2000	2000	4	8	1	Battle-No change of territory	SPLA/M: Sudanese People's Liberation Army/Movement		2	Military Forces of Sudan (1989-)		1	12	Sudan	Blue Nile	Blue Nile	Al Kurumik	Shali al Fil	10.23333	34.01667	1	BBC Monitoring Service: Middle East 14/4/00	SPLA rebels repulsed a government attack on the Shali garrison in southern Blue Nile - more than 80 government soldiers were killed	80
625	671SUD	80977	16/04/2000	2000	4	16	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Terkaka	Tali	5.90111	30.77556	1	BBC Monitoring Service: Middle East 27/4/00	Government military bombed Tali area in southern Sudan including four bombs on NGO compounds in the area	0
625	672SUD	80978	25/04/2000	2000	4	25	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Upper Nile	Upper Nile	Tonga	Sobat river	9.36667	31.55000	2	Agence France-Presse 3/5/00	Government military bombed civilian targets (Duut and Werian villages in the town of Malakal) - at least 13 civilians were killed	13
625	673SUD	80979	26/04/2000	2000	4	26	1	Battle-Non-state actor overtakes territory	NDA: National Democratic Alliance		3	Military Forces of Sudan (1989-)		1	13	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	"Agence France-Presse 27/4/00, 29/4/00"	"NDA rebels captured Osman Dakna camp, the government's military headquarters north of Kassala - 5 government soldiers were taken prisoner (the government denied the attack)"	0
625	674SUD	80980	27/04/2000	2000	4	27	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Upper Nile	Upper Nile	Tonga	Sobat river	9.36667	31.55000	2	Agence France-Presse 4/5/00	Government military bombed the surrounding area of Malakal town for the second time in three days	0
625	675SUD	80981	29/04/2000	2000	4	29	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	Agence France-Presse 4/5/00	Government military bombed Girgir village - 2 civilians were killed and 9 others were wounded	2
625	676SUD	80982	30/04/2000	2000	4	30	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Eastern Equatoria	Kapoeta	Lanya	4.87830	33.71720	1	Agence France-Presse 4/5/00	Government military bombed the town of Lanya in Equatoria region	0
625	677SUD	80983	30/04/2000	2000	4	30	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Terkaka	Tali	5.90111	30.77556	1	Agence France-Presse 4/5/00	Government military bombed the town of Tali in Equatoria region	0
625	678SUD	80984	01/05/2000	2000	5	1	1	Battle-No change of territory	BC: Beja Congress		3	Military Forces of Sudan (1989-)	Police Forces of Sudan (1989-)	1	13	Sudan	Kassala	Red Sea	Tokar	Port Bashir	18.28333	38.03333	2	Agence France-Presse 2/5/00	Government military along with police battles with unidentified tribesmen who are said to have set off an explosion on a new oil pipeline - it is suspected that the aggressors were from the anti-government Beja Congress - one of the rebels was killed	1
625	679SUD	80985	02/05/2000	2000	5	2	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Eastern Equatoria	Kapoeta	Lanya	4.87830	33.71720	1	Agence France-Presse 4/5/00	Government military bombed the town of Lanya in Equatoria region for the second time in a week	0
625	680SUD	80986	02/05/2000	2000	5	2	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Terkaka	Tali	5.90111	30.77556	1	Agence France-Presse 4/5/00	Government military bombed the town of Tali in Equatoria region for the second time in a week	0
625	681SUD	80987	02/05/2000	2000	5	2	2	Battle-No change of territory	SPLA/M: Sudanese People's Liberation Army/Movement		2	Military Forces of Sudan (1989-)		1	12	Sudan	Kordofan	South Kordufan	Kadugli	Kadugli	11.01667	29.71667	2	BBC Monitoring Newsfile 2/5/00	SPLA rebels repulsed a government attack in the Nuba mountains - 1 rebel was killed	1
625	682SUD	80988	04/05/2000	2000	5	4	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Kajo Kaii	Kajo Kaji	3.88333	31.66667	1	Reuters News 5/7/00	Government military bombed the town of Kajo Keji	0
625	683SUD	80989	04/05/2000	2000	5	4	1	Remote violence	Military Forces of Sudan (1989-)		1	Civilians (Sudan)		7	17	Sudan	Equatoria	Central Equatoria	Nahr Yei	Yei	4.09130	30.67860	1	Reuters News 5/7/00	Government military bombed the town of Yei	0
625	684SUD	80990	25/05/2000	2000	5	25	1	Battle-No change of territory	SPLA/M: Sudanese People's Liberation Army/Movement	NDA: National Democratic Alliance	2	Military Forces of Sudan (1989-)		1	12	Sudan	Kassala	Kassala	Kassala	Kassala	15.45583	36.39889	2	"Agence France-Presse 31/5/00, 27/5/00"	Opposition NDA forces including SPLA rebels repulsed an attack by government military in an attack which was aimed at regaining control of Hamishkoreb in eastern Sudan - at least 33 government forces were killed	33
625	685SUD	80991	29/05/2000	2000	5	29	2	Battle-No change of territory	SPLA/M: Sudanese People's Liberation Army/Movement		2	Military Forces of Sudan (1989-)		1	12	Sudan	Upper Nile	Unity	Rabkona	Bentiu	9.23330	29.83330	2	Agence France-Presse 5/6/00	SPLA rebels battled with government military in the Benitu area - between May 29 and June 3 rebels claimed to have killed about 300 government soldiers 	60
625	686SUD	80992	30/05/2000	2000	5	30	2	Battle-No change of territory	SPLA/M: Sudanese People's Liberation Army/Movement		2	Military Forces of Sudan (1989-)		1	12	Sudan	Upper Nile	Unity	Rabkona	Bentiu	9.23330	29.83330	2	Agence France-Presse 5/6/00	SPLA rebels battled with government military in the Benitu area - between May 29 and June 3 rebels claimed to have killed about 300 government soldiers 	60
