GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	MONTH	DAY	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
482	103CEN	9906	01/06/2001	2001	6	1	1	Non-violent activity by a conflict actor	MLC: Movement for the Liberation of Congo	MLC: Movement for the Liberation of Congo	2			0	20	Central African Republic	Bangui	Bangui	Bangui	Ouango	4.36670	18.61670	1	Africa Research Bulletin	MLC loots area	0
482	100CEN	9903	01/06/2001	2001	6	1	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France-Presse		0
482	102CEN	9905	01/06/2001	2001	6	1	1	Battle-Government regains territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	MLC: Movement for the Liberation of Congo	1	11	Central African Republic	Bangui	Bangui	Bangui	Kasai	4.36670	18.58330	1	Agence France-Presse		0
482	105CEN	9908	02/06/2001	2001	6	2	2	Violence against civilians	Civilians (Central African Republic)	Yakoma Ethnic Group (Central African Republic)	7	Military Forces of Central African Republic (1993-2003)		1	17	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Reuters	Army targets members of Yakoma ethnic group and attacks them	0
482	104CEN	9907	02/06/2001	2001	6	2	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Africa Research Bulletin		0
482	107CEN	9910	03/06/2001	2001	6	3	1	Battle-Government regains territory	Military Forces of Central African Republic (1993-2003)		1	Unidentified Armed Group (Central African Republic)		3	13	Central African Republic	Bangui	Bangui	Bangui	Ouango	4.36670	18.61670	1	Reuters News	Rebel leader's house in Ouango CAR (Kolingba) was attacked and captured by FACA and Bemba's FLC forces together.	0
482	106CEN	9909	03/06/2001	2001	6	3	1	Battle-Government regains territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Associated Press	CAR army regains control	0
482	108CEN	9911	04/06/2001	2001	6	4	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Reuters	Mutiny still control to neighborhoods that the govt is trying to re-take	0
482	109CEN	9912	05/06/2001	2001	6	5	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France-Presse	Mutiny still control to neighborhoods that the govt is trying to re-take	0
482	110CEN	9913	06/06/2001	2001	6	6	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	BBC Monitoring	coup fails	0
482	111CEN	9914	06/06/2001	2001	6	6	1	Battle-No change of territory	Unidentified Armed Group (Central African Republic)		3	MLC: Movement for the Liberation of Congo		2	23	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	BBC Monitoring	CAR rebels captured 8 DR Congo rebels (MLC- ugandan-backed who were there helping the FACA to fight the rebels) after serious clashes in Bangui. 4 Libyans were also killed.	4
482	112CEN	9915	07/06/2001	2001	6	7	1	Non-violent activity by a conflict actor	MLC: Movement for the Liberation of Congo		2			0	20	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France Presse	Bemba orders his troops to leave CAR.	0
482	113CEN	9916	08/06/2001	2001	6	8	1	Violence against civilians	Civilians (Central African Republic)	Yakoma Ethnic Group (Central African Republic)	7	Military Forces of Central African Republic (1993-2003)		1	17	Central African Republic	Bangui	Bangui	Bangui	Ouango	4.36670	18.61670	1	BBC Monitoring	Archbishop killed for being Yakoma	0
482	114CEN	9917	13/06/2001	2001	6	13	1	Violence against civilians	Civilians (Central African Republic)	Yakoma Ethnic Group (Central African Republic)	7	Military Forces of Central African Republic (1993-2003)		1	17	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Africa Research Bulletin	Members of Yakoma group rounded up and beaten	0
482	115CEN	9918	16/06/2001	2001	6	16	1	Violence against civilians	Civilians (Central African Republic)	Yakoma Ethnic Group (Central African Republic)	7	Military Forces of Central African Republic (1993-2003)		1	17	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Africa Research Bulletin	Members of Yakoma group rounded up and beaten	0
482	116CEN	9919	06/07/2001	2001	7	6	1	Violence against civilians	Civilians (France)		7	Unidentified Armed Group (Central African Republic)		3	37	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France-Presse	unidentified armed group shot dead a former french colonel	1
482	117CEN	9920	03/11/2001	2001	11	3	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Reuters	Soldiers loyal to a fired army chief fought CAR troops	0
482	118CEN	9921	04/11/2001	2001	11	4	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France-Presse		0
482	119CEN	9922	05/11/2001	2001	11	5	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Reuters		0
482	120CEN	9923	06/11/2001	2001	11	6	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Reuters		0
482	121CEN	9924	07/11/2001	2001	11	7	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Reuters	govt expels mutiny of soldiers	0
482	122CEN	9925	10/11/2001	2001	11	10	1	Violence against civilians	Civilians (Central African Republic)		7	Mutiny of Military Forces of Central African Republic (1993-2003)		1	17	Central African Republic	Ombella M'Poko	Damara	Damara	Damara	4.96670	18.70000	2	Agence France-Presse	Bozize group attacked CAR officials	0
482	123CEN	9926	19/11/2001	2001	11	19	1	Non-violent transfer of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1			0	10	Central African Republic	Ouham	Batangafo	Batangafo	Batangafo	7.30000	18.30000	1	Associated Press		0
482	124CEN	9927	19/11/2001	2001	11	19	1	Non-violent transfer of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1			0	10	Central African Republic	Ouham	Kabo	Sido	Kabo	7.58330	18.63330	1	Associated Press		0
482	125CEN	9928	22/11/2001	2001	11	22	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Nana-Gribizi	Kaga-Bandoro	Kaga-Bandoro	Kaga Bandoro	6.98330	19.18330	1	Associated Press		0
482	126CEN	9929	27/11/2001	2001	11	27	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Nana-Gribizi	Kaga-Bandoro	Nana-Outa	Ouandago	7.21670	18.83330	1	Agence France-Presse	Fatalities: 1 govt soldier. Several injured during fighting	1
482	127CEN	9930	02/12/2001	2001	12	2	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Ouham	Kabo	Sido	Kabo	7.58330	18.63330	1	Associated Press	Fatalities: 12 people total	12
482	128CEN	9931	31/12/2001	2001	12	31	1	Violence against civilians	Civilians (Central African Republic)		7	Military Forces of Central African Republic (1993-2003)		1	17	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France-Presse	"Soldiers fired shots on New years eve, wounding five people"	0
482	129CEN	9932	07/01/2002	2002	1	7	1	Riots/Protests	Rioters (Central African Republic)		5	Police Forces of Central African Republic (1993-2003)		1	15	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France-Presse	Rioters demonstrated over grant payments. Police used teargas to break up the crowd	0
482	130CEN	9933	10/03/2002	2002	3	10	2	Violence against civilians	Civilians (Central African Republic)		7	Zaraguinas		3	37	Central African Republic	Kemo	Ndjoukou	Galabadja	Gbada	5.13330	19.73330	1	Africa Research Bulletin		0
482	131CEN	9934	10/03/2002	2002	3	10	2	Violence against civilians	Civilians (Central African Republic)		7	Zaraguinas		3	37	Central African Republic	Ouham	Kabo	Sido	Sido	8.21670	18.71670	1	Reuters	10 people killed in cattle raids by Zaraguinas	10
482	132CEN	9935	01/04/2002	2002	4	1	1	Battle-No change of territory	Military Forces of Chad (1990-)		8	Military Forces of Central African Republic (1993-2003)		1	18	Central African Republic	Ouham	Kabo	Sido	Kabo	7.58330	18.63330	1	Associated Press	Fatalities: 1 CAR soldier	1
482	133CEN	9936	09/05/2002	2002	5	9	2	Violence against civilians	Civilians (Central African Republic)		7	Military Forces of Sudan (1989-)		8	78	Central African Republic	Vakaga	Birao	Ridina	Birao	10.28000	22.78000	2	Reuters	Sudanese troops entered CAR and killed about 100 villagers	100
482	134CEN	9937	18/05/2002	2002	5	18	2	Battle-No change of territory	Unidentified Armed Group (Central African Republic)		3	Unidentified Ethnic Militia (Sudan)		4	34	Central African Republic	Vakaga	Birao	Ridina	Birao	10.28000	22.78000	1	Associated Press	Total fatalities: 6	6
482	135CEN	9938	18/05/2002	2002	5	18	2	Battle-No change of territory	Unidentified Ethnic Militia (Central African Republic)		4	Unidentified Ethnic Militia (Sudan)		4	44	Central African Republic	Vakaga	Birao	Ridina	Birao	10.28000	22.78000	1	"Associated Press Newswires 25/5/02, Al-Bawaba News"	A clash took place involving rival herdsmen in the Central African Republic after a rumour spread that a Muslim tribal leaders and a relative to the country's president was killed by a Sudanese national- 63 Sudanese people were killed	63
482	136CEN	9939	25/05/2002	2002	5	25	2	Battle-No change of territory	Unidentified Armed Group (Central African Republic)		3	Unidentified Ethnic Militia (Sudan)		4	34	Central African Republic	Vakaga	Birao	Ridina	Birao	10.28000	22.78000	2	Associated Press	Clashes between herdsmen killed 63 Sudanese	63
482	137CEN	9940	22/06/2002	2002	6	22	1	Riots/Protests	Protesters (Central African Republic)		6			0	60	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Associated Press	Parliament staged a protest over non-payment of per diems	0
482	138CEN	9941	01/07/2002	2002	7	1	1	Riots/Protests	Protesters (Central African Republic)		6			0	60	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France-Presse	Health workers protest over back pay	0
482	139CEN	9942	06/08/2002	2002	8	6	1	Battle-No change of territory	Military Forces of Chad (1990-)		8	Military Forces of Central African Republic (1993-2003)		1	18	Central African Republic	Ouham	Kabo	Sido	Moyenne-Sido	8.22450	18.71320	1	Agence France-Presse		0
482	140CEN	9943	11/08/2002	2002	8	11	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)	Unidentified Armed Group (Chad)	1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Ouham	Kabo	Sido	Kabo	7.58330	18.63330	1	Agence France-Presse	At least 20 deaths	20
482	142CEN	9945	15/09/2002	2002	9	15	2	Violence against civilians	Civilians (Central African Republic)		7	Unidentified Armed Group (Sudan)		3	37	Central African Republic	Nana-Mambere	Abba	Abba	Tomassa	5.40000	15.05000	1	Agence France-Presse	Sudanese on horseback attacked villages. Killed civilians and set houses on fire.	0
482	143CEN	9946	15/09/2002	2002	9	15	2	Violence against civilians	Civilians (Central African Republic)		7	Unidentified Armed Group (Sudan)		3	37	Central African Republic	Ouham Pende	Ngaoundaye	Yeme	Kore	7.48330	15.96670	1	Agence France-Presse	Sudanese on horseback attacked villages. Killed civilians and set houses on fire.	0
482	145CEN	9948	15/09/2002	2002	9	15	2	Violence against civilians	Civilians (Central African Republic)		7	Unidentified Armed Group (Sudan)		3	37	Central African Republic	Vakaga	Birao	Ouandja	Oulou	10.08330	22.01670	1	Agence France-Presse	Sudanese on horseback attacked villages. Killed civilians and set houses on fire.	0
482	141CEN	9944	15/09/2002	2002	9	15	3	Battle-No change of territory	Military Forces of Chad (1990-)		8	FDPC: Democratic Front for the People of the Central African Republic		2	28	Central African Republic	Bamingui-Bangoran	Bamingui	Vassako	Sido	8.58330	19.05000	1	Africa Research Bulletin		0
482	144CEN	9947	15/09/2002	2002	9	15	3	Violence against civilians	Unidentified Armed Group (Sudan)	Unidentified Ethnic Militia (Sudan)	3	Civilians (Central African Republic)		7	37	Central African Republic	Vakaga	Birao	Ridina	Birao	10.28000	22.78000	1	Agence France-Presse 21/9/02	"Raiders from Sudan, on horseback and camels and backed by poachers from Am Dafog in Sudan's western Darfur province attacked civilian villages in the Central African Republic, it was said that they were avenging a recent tribal attack"	0
482	146CEN	9949	15/09/2002	2002	9	15	3	Violence against civilians	Unidentified Armed Group (Sudan)	Unidentified Ethnic Militia (Sudan)	3	Civilians (Central African Republic)		7	37	Central African Republic	Vakaga	Birao	Ouandja	Oulou	10.08333	22.01667	1	Agence France-Presse 21/9/02	"Raiders from Sudan, on horseback and camels and backed by poachers from Am Dafog in Sudan's western Darfur province attacked civilian villages in the Central African Republic, it was said that they were avenging a recent tribal attack - 10 civilians were"	10
482	147CEN	9950	16/09/2002	2002	9	16	3	Battle-No change of territory	FDPC: Democratic Front for the People of the Central African Republic		2	Military Forces of Central African Republic (1993-2003)		1	12	Central African Republic	Ouham	Batangafo	Batangafo	Batangafo	7.30000	18.30000	1	Africa Research Bulletin	rebel group led by Miskine attacked areas	0
482	148CEN	9951	16/09/2002	2002	9	16	3	Battle-No change of territory	FDPC: Democratic Front for the People of the Central African Republic		2	Military Forces of Central African Republic (1993-2003)		1	12	Central African Republic	Ouham	Kabo	Sido	Kabo	7.58330	18.63330	1	Africa Research Bulletin	rebel group led by Miskine attacked areas	0
482	149CEN	9952	16/09/2002	2002	9	16	3	Battle-No change of territory	FDPC: Democratic Front for the People of the Central African Republic		2	Military Forces of Central African Republic (1993-2003)		1	12	Central African Republic	Ouham	Kabo	Sido	Moyenne-Sido	8.22450	18.71320	1	Africa Research Bulletin	rebel group led by Miskine attacked areas	0
482	150CEN	9953	25/10/2002	2002	10	25	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Associated Press	Mutiny led by Bozize followers aftter Bozize obtained asylum in France	0
482	151CEN	9954	25/10/2002	2002	10	25	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Ombella M'Poko	Bogangolo	Bogangolo	Bogangolo	5.56670	18.25000	1	Associated Press	Mutiny led by Bozize followers aftter Bozize obtained asylum in France	0
482	152CEN	9955	25/10/2002	2002	10	25	1	Battle-Non-state actor overtakes territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)		1	11	Central African Republic	Ombella M'Poko	Damara	Damara	Damara	4.96670	18.70000	1	Associated Press	Mutiny led by Bozize followers aftter Bozize obtained asylum in France	0
482	153CEN	9956	26/10/2002	2002	10	26	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Reuters		0
482	154CEN	9957	26/10/2002	2002	10	26	1	Violence against civilians	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Civilians (Central African Republic)		7	17	Central African Republic	Ombella M'Poko	Damara	Damara	Damara	4.96075	18.70350	1	Bemba Trial Website (The Hague)	"Witness D04-29' told the Bemba trial at the International Criminal Court (ICC) that Bozize rebels raped his wife when they arrived in his neighborhood on October 26, 2002, near Damara."	0
482	156CEN	9959	27/10/2002	2002	10	27	1	Remote violence	Military Forces of Libya (1969-2011)		8	Unidentified Armed Group (Central African Republic)		3	38	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France Presse	Libyan forces bomb CAR rebel forces led by ex-army chief Francois BozizT. Causalities unknown.	0
482	155CEN	9958	27/10/2002	2002	10	27	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Libya (1969-2011)		8	18	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France-Presse		0
482	158CEN	9961	28/10/2002	2002	10	28	2	Violence against civilians	Civilians (Central African Republic)		7	MLC: Movement for the Liberation of Congo		2	27	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	IRIN	MLC raped and looted areas during attempted coup	0
482	157CEN	9960	28/10/2002	2002	10	28	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Associated Press		0
482	160CEN	9963	29/10/2002	2002	10	29	1	Non-violent activity by a conflict actor	MLC: Movement for the Liberation of Congo		2			0	20	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	BBC Monitoring Service: Africa	"Uganda-backed Congolese rebel leader, Jean Pierre Bemba, has sent about 1,000 troops into the Central Africa Republic [CAR] to help the government defend itself against the rebels."	0
482	159CEN	9962	29/10/2002	2002	10	29	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France-Presse		0
482	161CEN	9964	30/10/2002	2002	10	30	1	Battle-No change of territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Reuters		0
482	163CEN	9966	31/10/2002	2002	10	31	1	Violence against civilians	Civilians (Chad)		7	Military Forces of Central African Republic (1993-2003)		1	17	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Agence France-Presse	Chad govt alleges that CAR soldiers killed between 80-120 Chadians in Bangui	100
482	162CEN	9965	31/10/2002	2002	10	31	1	Battle-Government regains territory	Mutiny of Military Forces of Central African Republic (1993-2003)		1	Military Forces of Central African Republic (1993-2003)	Military Forces of Libya (1969-2011)	1	11	Central African Republic	Bangui	Bangui	Bangui	Bangui	4.36670	18.58330	1	Reuters		0
