GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	MONTH	DAY	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
626	6SSD	78669	19/08/2011	2011	8	19	1	Battle-No change of territory	Murle Ethnic Militia (South Sudan)		4	Military Forces of South Sudan (2011-)		1	14	South Sudan	Jonglei	Uror		Pieri District	8.03333	32.03333	2	The Canadian Press	Cattle raiders from Sudan continue clashes and raids on villages of Pieri District.	66
626	16SSD	78679	20/08/2011	2011	8	20	1	Violence against civilians	Military Forces of Sudan (1989-)		8	Civilians (Sudan)		7	78	South Sudan	Upper Nile	Baliet		Upper Nile	9.76667	32.73333	3	The Katmandu Post	"15 South Sudanese fighters are killed, 31 injured in clashes with border-crossing Sudanese forces, who attacked several towns, including an unnamed area on day two, and returned across the border the following day. 57 members of the raiding force were killed in the incident. Many believe this was an effort by the north to intimidate civilians expose the Souths new government as a failure."	66
626	15SSD	78678	20/08/2011	2011	8	20	1	Battle-No change of territory	Military Forces of Sudan (1989-)		8	George Athor Deng Rebel Group		2	28	South Sudan	Upper Nile	Baliet		Upper Nile	9.76667	32.73333	3	Agence France Presse	"A clash between Sudanese forces and the rebel group lead by Athor clash, killing 60 and injuring 43. "	60
626	14SSD	78677	20/08/2011	2011	8	20	1	Battle-No change of territory	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Upper Nile	Baliet		Upper Nile	9.76667	32.73333	3	The Katmandu Post	"15 South Sudanese fighters are killed, 31 injured in clashes with border-crossing Sudanese forces, who attacked several towns, including an unnamed area on day two, and returned across the border the following day. 57 members of the raiding force were killed in the incident. Many believe this was an effort by the north to intimidate civilians expose the Souths new government as a failure."	24
626	13SSD	78676	20/08/2011	2011	8	20	1	Violence against civilians	Murle Ethnic Militia (South Sudan)		4	Civilians (Sudan)		7	47	South Sudan	Jonglei	Uror		Pieri District	8.03333	32.03333	2	Agence France Presse	"After three days of cattle raids and clashes with authorities at total of 600 are reported dead, another 985 reported injured. Over 25,000 heads of cattle stolen, which are a fixture of the local economy. "	66
626	12SSD	78675	20/08/2011	2011	8	20	1	Battle-No change of territory	Murle Ethnic Militia (South Sudan)		4	Military Forces of South Sudan (2011-)		1	14	South Sudan	Jonglei	Uror		Pieri District	8.03333	32.03333	2	Agence France Presse	"After three days of cattle raids and clashes with authorities at total of 600 are reported dead, another 985 reported injured. Over 25,000 heads of cattle stolen, which are a fixture of the local economy. "	66
626	17SSD	78680	21/08/2011	2011	8	21	2	Remote violence	Military Forces of South Sudan (2011-)		1	Civilians (Sudan)		7	17	South Sudan	Jonglei	Ayod		Ruboani	8.08667	30.73139	1	All Africa	"A Toyota landcrusier hits a SPLA placed landmine, killing three and injuring 15."	3
626	18SSD	78681	21/08/2011	2011	8	21	1	Remote violence	Military Forces of South Sudan (2011-)		1	Civilians (Sudan)		7	17	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	All Africa	"A public bus carrying 12 passengers rolls over a SPLA landmine as it traveled between Bentiu town and Nhialdiu. Two killed, six injured. "	2
626	19SSD	78682	23/08/2011	2011	8	23	2	Battle-Government regains territory	Military Forces of South Sudan (2011-)		1	Military Forces of Sudan (1989-)		8	18	South Sudan	Upper Nile	Manyo		Kaka	10.57880	32.15156	1	Sudan Tribune	The South Sudanese military touts it has made gains by expelling all northern forces from Kaka.	0
626	20SSD	78683	09/09/2011	2011	9	9	2	Violence against civilians	LRA: Lord's Resistance Army		2	Civilians (Sudan)		7	27	South Sudan	Western Bahr el Ghazal	Raga		Raga	8.45955	25.67800	1	All Africa	"LRA rebels crossed the border from CAR, looted property, and returned to CAR."	0
626	22SSD	78685	26/09/2011	2011	9	26	1	Violence against civilians	George Athor Deng Rebel Group		2	Civilians (Sudan)		7	27	South Sudan	Jonglei	Canal/Pigi		Wunalong	9.25904	31.67007	1	All Africa	Two rebels are killed when they clash with local police forces. Many of the villages civilians were displaced during the fighting. 	0
626	21SSD	78684	26/09/2011	2011	9	26	1	Battle-No change of territory	Police Forces of South Sudan (2011-)		1	George Athor Deng Rebel Group		2	12	South Sudan	Jonglei	Canal/Pigi		Wunalong	9.25904	31.67007	1	All Africa	Two rebels are killed when they clash with local police forces. Many of the villages civilians were displaced during the fighting. 	2
626	23SSD	78686	09/10/2011	2011	10	9	1	Remote violence	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)	Military Forces of South Sudan (2011-)	7	37	South Sudan	Unity	Mayom		Mayom	9.22000	29.17000	1	Agence France Presse	"A landmine explodes, hitting a bus in a remote area killing 20, including two soldiers, and injuring five more. "	20
626	24SSD	78687	23/10/2011	2011	10	23	1	Riots/Protests	Protesters (South Sudan)	SPLM-DC: Sudanese People's Liberation Movement (Democratic Change)	6			0	60	South Sudan	Central Equatoria	Juba		Juba	4.85165	31.58247	1	All Africa	" A major South Sudanese opposition party, the Sudan Peoples Liberation Movement for Democratic Change (SPLM-DC) protested against the ""targeted"" arrest of its members in Juba."	0
626	25SSD	78688	29/10/2011	2011	10	29	1	Battle-No change of territory	Military Forces of South Sudan (2011-)		1	SLM/A: Sudan Liberation Movement/Army		2	12	South Sudan	Unity	Mayom		Mayom	9.22000	29.17000	1	Agence France Presse	"60 rebels are killed when government forces repel an attack. 15 civilians were also killed when they were shot by rebels as they ran for shelter. 18 others were wounded. Conflicting reports have the numbers of dead at 39, others 80. "	60
626	26SSD	78689	29/10/2011	2011	10	29	1	Violence against civilians	SSLM/A: South Sudan Liberation Movement/Army		2	Civilians (Sudan)		7	27	South Sudan	Unity	Mayom		Mayom	9.22000	29.17000	1	Agence France Presse	"60 rebels are killed when government forces repel an attack. 15 civilians were also killed when they were shot by rebels as they ran for shelter. 18 others were wounded. Conflicting reports have the numbers of dead at 39, others 80. "	15
626	27SSD	78690	02/11/2011	2011	11	2	1	Non-violent activity by a conflict actor	Police Forces of South Sudan (2011-)		1	Civilians (Sudan)		7	17	South Sudan	Central Equatoria	Juba		Juba	4.85165	31.58247	1	Sudan Tribune	A Sudanese journalist is arrested in Juba. 	0
626	28SSD	78691	03/11/2011	2011	11	3	1	Non-violent activity by a conflict actor	Police Forces of South Sudan (2011-)		1	UDF: United Democratic Front		3	13	South Sudan	Western Equatoria	Mundri East		Chief Jambo	5.06260	30.73187	1	Agence France Presse	South Sudan has arrested a prominent opposition leader it claims was launching a guerrilla movement to topple the government.	0
626	29SSD	78692	08/11/2011	2011	11	8	1	Remote violence	Military Forces of Sudan (1989-)		8	Civilians (Sudan)		7	78	South Sudan	Upper Nile	Baliet		Upper Nile	9.76667	32.73333	3	Agence France Presse	An aerial bombing kills seven civilians near a border area. 	7
626	30SSD	78693	09/11/2011	2011	11	9	1	Remote violence	Military Forces of Sudan (1989-)		8	Civilians (Sudan)	Civilians (International)	7	78	South Sudan	Unity	Pariang		Yida	10.10417	30.09028	1	Agence France Presse/Africa Research Bulletin	"Sudanese bombers hit Yida refugee camp in Upper Nile State. A government official initially reported deaths, but an American activist who spoke to aid workers at the camp later said there were no casualties. The air strike came at around 3 pm, just hours after a speech by South Sudan President Salva Kiir in which he condemned an earlier air strike in Upper Nile that killed seven civilians two days earlier. "	0
626	31SSD	78694	11/11/2011	2011	11	11	1	Battle-No change of territory	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Upper Nile	Manyo		Kaka	10.57880	32.15156	1	Agence France Presse	"Sudanese forces cross the border into Upper Nile State and attacked a base controlled by the SPLA, 18 dead 73 wounded. The SPLA believes Sudanese forces are trying to capture the surrounding oil fields. Sudanese forces were eventually driven back across the border. "	18
626	32SSD	78695	15/11/2011	2011	11	15	1	Non-violent activity by a conflict actor	Military Forces of South Sudan (2011-)		1			0	10	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	All Africa	South Sudans army released 53 children from its barracks in Unity State after they forcibly recruited earlier this year to help fight their rebellion. 	0
626	33SSD	78696	21/11/2011	2011	11	21	2	Violence against civilians	LRA: Lord's Resistance Army		2	Civilians (Sudan)		7	27	South Sudan	Western Equatoria	Ibba		Western Equatoria	5.00000	29.00000	2	BBC Monitoring Africa	Attacks at the hands of the LRA reported near the location of Ezo. 	0
626	34SSD	78697	05/12/2011	2011	12	5	1	Violence against civilians	Unidentified Armed Group (Sudan)		3	Civilians (Sudan)		7	37	South Sudan	Jonglei	Bor South		Bor	6.20720	31.55920	1	Agence France Presse	Unknown assailants kill at least 37 people and wound 22 others when a small village is raided. 	37
626	35SSD	78698	11/12/2011	2011	12	11	1	Violence against civilians	George Athor Deng Rebel Group		2	Civilians (Sudan)		7	27	South Sudan	Jonglei	Bor South		Bor	6.20720	31.55920	1	Agence France Presse	A George Athor rebel raid claims the lives of town in a village near Bor. 	2
626	37SSD	78700	11/12/2011	2011	12	11	1	Violence against civilians	George Athor Deng Rebel Group		2	Civilians (Sudan)		7	27	South Sudan	Jonglei	Uror		Jonglei State	7.40000	32.40000	2	Agence France Presse	"Suspected rebels under the command of renegade general George Athor attacked Atar town area (unincorporated), in Pigi County, killing nine people. There were three SPLA killed and six civilians, including one woman."	6
626	36SSD	78699	11/12/2011	2011	12	11	1	Battle-No change of territory	George Athor Deng Rebel Group		2	Military Forces of South Sudan (2011-)		1	12	South Sudan	Jonglei	Uror		Jonglei State	7.40000	32.40000	2	Agence France Presse	"Suspected rebels under the command of renegade general George Athor attacked Atar town area (unincorporated), in Pigi County, killing nine people. There were three SPLA killed and six civilians, including one woman."	3
626	38SSD	78701	20/12/2011	2011	12	20	1	Battle-No change of territory	Military Forces of South Sudan (2011-)		1	George Athor Deng Rebel Group		2	12	South Sudan	Central Equatoria	Morobo		Morobo	3.69194	30.77639	1	Agence France Presse	South Sudanese rebel chief George Athor has been killed in a clash with soldiers of South Sudan. One other fighter killed. Many homes were destroyed due to clashes. 	2
626	40SSD	78703	24/12/2011	2011	12	24	1	Violence against civilians	Military Forces of South Sudan (2011-)		1	Civilians (Sudan)		7	17	South Sudan	Jonglei	Uror		Jonglei State	7.40000	32.40000	2	Sudan Tribune	"Members of the SPLA shot and killed four Christmas Eve worshipers, three civilians, one soldier in a church in Khorfulus District, Pigi County. Following the shootings the raiders looted the church. Days after the incident SPLA leadership characterized the shooting as an accident. "	3
626	39SSD	78702	24/12/2011	2011	12	24	1	Battle-No change of territory	Military Forces of South Sudan (2011-)		1	Military Forces of South Sudan (2011-)		1	11	South Sudan	Jonglei	Uror		Jonglei State	7.40000	32.40000	2	Sudan Tribune	"Members of the SPLA shot and killed four Christmas Eve worshipers, three civilians, one soldier in a church in Khorfulus District, Pigi County. Following the shootings the raiders looted the church. Days after the incident SPLA leadership characterized the shooting as an accident. "	1
626	41SSD	78704	26/12/2011	2011	12	26	2	Battle-No change of territory	Lou Nuer Ethnic Militia (South Sudan)		4	Murle Ethnic Militia (South Sudan)		4	44	South Sudan	Jonglei	Pibor		Pibor Post	6.79853	33.13044	1	Sudan Tribune	"Members of the Lou Nuer militia raid villages around Pibor, continuing a long running dispute over cattle and land with Murle. No report of causalities, though there has been many since their fighting began in June 2011. "	0
626	43SSD	78706	29/12/2011	2011	12	29	1	Violence against civilians	Military Forces of Sudan (1989-)		8	Civilians (Sudan)		7	78	South Sudan	Western Bahr el Ghazal	Raga		Raga	8.45955	25.67800	1	Agence France Presse	"Sudanese air raids killed 40 people in the South Sudan border state of Western Bahr al-Ghazal, the South Sudanese military said, but Khartoum dismissed the allegation. The majority of the deceased were cattle hearing civilians, and 17 were SPLA soldiers. "	23
626	42SSD	78705	29/12/2011	2011	12	29	1	Battle-No change of territory	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Western Bahr el Ghazal	Raga		Raga	8.45955	25.67800	1	BBC Monitoring Africa	"Sudanese air raids killed 40 people in the South Sudan border state of Western Bahr al-Ghazal, the South Sudanese military said, but Khartoum dismissed the allegation. The majority of the deceased were cattle hearing civilians, and 17 were SPLA soldiers. "	17
626	44SSD	78707	31/12/2011	2011	12	31	1	Violence against civilians	Lou Nuer Ethnic Militia (South Sudan)		4	Civilians (Sudan)	Murle Ethnic Group (South Sudan)	7	47	South Sudan	Jonglei	Pibor		Pibor Post	6.79853	33.13044	1	BBC Monitoring Africa	"5,000 members of a Lou Nuer militia attacked a town and caused at least 150 causalities and 20,000 residents were displaced. Houses were reported to have been set on fire and much of the town, including the airport and main hospital, were occupied. The group apparently were on a revenge vendetta against members of the Murle community over cattle."	150
626	45SSD	78708	01/01/2012	2012	1	1	1	Violence against civilians	Lou Nuer Ethnic Militia (South Sudan)		4	Civilians (South Sudan)	Murle Ethnic Group (South Sudan)	7	47	South Sudan	Jonglei	Pibor		Pibor Post	6.79853	33.13044	1	Al Jazeera English	"Following four days of clashes over cattle, members of the Lou Nuer occupy a Murle village, take cattle and destroy property. Much of the former population had fled prior to this. "	0
626	46SSD	78709	02/01/2012	2012	1	2	1	Battle-No change of territory	Lou Nuer Ethnic Militia (South Sudan)		4	Murle Ethnic Militia (South Sudan)		4	44	South Sudan	Jonglei	Pibor		Pibor Post	6.79853	33.13044	1	Al Jazeera English	Warring youths of the Lou Nuer tribe continue to inhabit a Murle village and continue to destroy their property. Five Murle corpses were seen by a witness to the event. 	5
626	47SSD	78710	08/01/2012	2012	1	8	1	Battle-No change of territory	Lou Nuer Ethnic Militia (South Sudan)		4	Murle Ethnic Militia (South Sudan)		4	44	South Sudan	Jonglei	Akobo		Akobo	7.78330	33.01670	1	Agence France Presse	Renewed tribal cashes. Two Lou Nuer women are killed and cattle is reported taken. 11 reported missing. 	2
626	48SSD	78711	08/01/2012	2012	1	8	1	Battle-No change of territory	Lou Nuer Ethnic Militia (South Sudan)		4	Murle Ethnic Militia (South Sudan)		4	44	South Sudan	Jonglei	Bor South		Deng	6.15996	31.71837	1	Agence France Presse	Renewed tribal clashes kill 22 and send 20 others to local hospitals with injuries. 	22
626	49SSD	78712	09/01/2012	2012	1	9	1	Battle-No change of territory	Lou Nuer Ethnic Militia (South Sudan)		4	Murle Ethnic Militia (South Sudan)		4	44	South Sudan	Jonglei	Bor South		Deng	6.15996	31.71837	1	Associated Press Newswires	Sunday's tribal fighting carries over into Monday. 	0
626	50SSD	78713	11/01/2012	2012	1	11	1	Battle-No change of territory	Lou Nuer Ethnic Militia (South Sudan)		4	Murle Ethnic Militia (South Sudan)		4	44	South Sudan	Jonglei	Uror		Jonglei	8.00000	32.00000	2	Agence France Presse	"New ethnic clashes in South Sudan's troubled Jonglei state have killed 57 people, wounded 53. The attack was in an area known as Wek. "	57
626	51SSD	78714	16/01/2012	2012	1	16	1	Battle-No change of territory	Lou Nuer Ethnic Militia (South Sudan)		4	Murle Ethnic Militia (South Sudan)		4	44	South Sudan	Jonglei	Duk		Duk Fadiet	7.74987	31.39584	1	Agence France Presse	Renewed ethnic fighting kills 51. The Murles incited the attack. 	51
626	52SSD	78715	23/01/2012	2012	1	23	1	Violence against civilians	Military Forces of Sudan (1989-)		8	Civilians (Sudan)		7	78	South Sudan	Upper Nile	Baliet		Upper Nile	9.76667	32.73333	3	Agence France Presse	"Sudanese military aircraft targeted a Sudanese refugee camp on two separate occasions in northern Upper Nile State, near the border. "	0
626	53SSD	78716	30/01/2012	2012	1	30	1	Violence against civilians	Unidentified Armed Group (South Sudan)		3	Civilians (South Sudan)		7	37	South Sudan	Warrap	Tonj North		Warrap	8.00000	28.85000	2	Agence France Presse	An unidentified militia group crossed into Warrap State from Unity State and killed 40 civilians. Juba blames Khartoum for financing the group. 	40
626	54SSD	78717	01/02/2012	2012	2	1	1	Battle-No change of territory	Lou Nuer Ethnic Militia (South Sudan)		4	Murle Ethnic Militia (South Sudan)		4	44	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	Agence France Presse	A shootout in the remote town of Mayendit peace meeting kills 37. The UN was mediating the meeting. 	37
626	55SSD	78718	12/02/2012	2012	2	12	1	Remote violence	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	Reuters News	The SPLA claims military forces of Sudan launched an aerial attack on them in two locations. Four soldiers killed. The Sudanese deny the attack occurred. 	0
626	56SSD	78719	12/02/2012	2012	2	12	1	Remote violence	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Western Bahr el Ghazal	Raga		Raga	8.45955	25.67800	1	BBC Monitoring Newsfile	The SPLA claims military forces of Sudan launched an aerial attack on them in two locations. No report of casualties. The Sudanese government denies the attack occurred. 	0
626	57SSD	78720	26/02/2012	2012	2	26	1	Battle-No change of territory	Military Forces of Sudan (1989-)		8	SPLM-N: Sudan People's Liberation Movement (North)		2	28	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	Platts Commodity News	Sudanese rebels of the north claim to have killed at least 200 Sudanese government soldiers in a border area around Jau. Other reports claim the death figure was around 130. No report on South Sudanese causalities. 	200
626	58SSD	78721	01/03/2012	2012	3	1	1	Remote violence	Military Forces of Sudan (1989-)		8	Civilians (South Sudan)		7	78	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	The Wall Street Journal Europe	"The South Sudanese government accuse the northern government of staging military attacks 50 miles into Unity State in an oil rich area and amassing their forces in contested areas. The bombing caused leaks to two oil wells in Pariang County, near El Nar. "	0
626	59SSD	78722	05/03/2012	2012	3	5	1	Battle-No change of territory	Military Forces of South Sudan (2011-)		1	Military Forces of Uganda (1986-)		8	18	South Sudan	Eastern Equatoria	Magwi		Nimule	3.60000	32.05000	1	BBC Monitoring Africa	A 24 hour standoff across the southern border with Uganda over the alleged mistreatment of Ugandans in South Sudan. 	0
626	61SSD	78724	12/03/2012	2012	3	12	3	Violence against civilians	Military Forces of South Sudan (2011-)		1	Civilians (South Sudan)		7	17	South Sudan	Jonglei	Uror		Jonglei	8.00000	32.00000	3	Inter Press Service (Johannesburg)	Report launched by civil society groups in Jonglei detailing violence against civilians between 12 March and 30 April as part of a campaign of disarmament in the territory.	0
626	60SSD	78723	12/03/2012	2012	3	12	3	Battle-No change of territory	Military Forces of South Sudan (2011-)		1	Lou Nuer Ethnic Militia (South Sudan)		4	14	South Sudan	Jonglei	Uror		Jonglei	8.00000	32.00000	3	Inter Press Service (Johannesburg)	"Report launched by civil society groups in Jonglei detailing a battle between 12 March and 30 April, involving South Sudanese military and Luo-Nuer ethnic militia, as part of a campaign of disarmament in the territory."	0
626	62SSD	78725	15/03/2012	2012	3	15	2	Remote violence	Military Forces of South Sudan (2011-)		1	Military Forces of Sudan (1989-)		8	18	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	1	BBC Monitoring Middle East	South Sudanese forces down a Northern drone that was bombing positions in Unity State. Precise date unknown. The North denies these claims. 	0
626	63SSD	78726	19/03/2012	2012	3	19	1	Violence against civilians	Military Forces of South Sudan (2011-)		1	Civilians (South Sudan)		7	17	South Sudan	Jonglei	Bor South		Pariak	5.97684	31.66651	1	Sudan Tribune	A resident of a town claims South Sudanese soldiers kidnapped his relative and raped her.	0
626	64SSD	78727	19/03/2012	2012	3	19	1	Battle-No change of territory	Military Forces of South Sudan (2011-)		1	George Athor Deng Rebel Group		2	12	South Sudan	Jonglei	Uror		Pieri	8.03333	32.03333	1	All Africa	White army and South Sudanese SPLA forces clash. The White Army lost seven and there was 24 wounded.	7
626	65SSD	78728	26/03/2012	2012	3	26	1	Remote violence	Military Forces of South Sudan (2011-)		1	Military Forces of Sudan (1989-)		8	18	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	CNN Wire	"South Sudan claims northern forces launched several aerial and ground attacks on border regions in Unity State, jeopardizing upcoming peace talks in Juba. Unknown casualties. "	0
626	67SSD	78730	27/03/2012	2012	3	27	1	Battle-No change of territory	Military Forces of South Sudan (2011-)		1	Military Forces of Sudan (1989-)		8	18	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	Agence France Presse	Northern force renew attacks on strategic locations (mainly oil fields) in Unity State. 	0
626	68SSD	78731	27/03/2012	2012	3	27	1	Battle-Non-state actor overtakes territory	Military Forces of Sudan (1989-)		8	SSLA/M: South Sudan Liberation Army/Movement		2	28	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	All Africa	The SSLA/M captures an army base from Southern forces in Unity State. The two typically function as allies. 	0
626	66SSD	78729	27/03/2012	2012	3	27	1	Riots/Protests	Rioters (South Sudan)		5			0	50	South Sudan	Central Equatoria	Juba		Juba	4.85170	31.58250	1	All Africa	University students go on a violent riot when the group believes campus security personnel carried out indiscriminate beating of some students. One injured. 	0
626	69SSD	78732	28/03/2012	2012	3	28	1	Remote violence	Military Forces of Sudan (1989-)		8	Civilians (South Sudan)		7	78	South Sudan	Unity	Rubkona		Bentiu	9.23333	29.83333	1	Agence France Presse	Northern forces bomb a town overnight. 	0
626	70SSD	78733	01/04/2012	2012	4	1	1	Battle-No change of territory	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	Agence France Presse	The Southern government accuses the of launching renewed aerial attacks as well as land battles in the Panakuach area. 	0
626	71SSD	78734	01/04/2012	2012	4	1	1	Remote violence	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Western Bahr el Ghazal	Wau		Manga	7.66791	27.84467	1	Agence France Presse	Northern forces launch an aerial attack on Southern forces. 	0
626	72SSD	78735	03/04/2012	2012	4	3	1	Battle-No change of territory	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	Agence France Presse	Southern forces shoot down a northern MiG-29.	0
626	73SSD	78736	10/04/2012	2012	4	10	1	Remote violence	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	Al Arabiya	Northern forces launch an aerial attack on a border region. 	0
626	74SSD	78737	10/04/2012	2012	4	10	1	Remote violence	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Unity	Koch		Unity State	8.65000	29.85000	2	Al Arabiya	Sudan carries out a series of air strikes	0
626	75SSD	78738	12/04/2012	2012	4	12	1	Remote violence	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Unity	Mayom		Bentiu	9.23333	29.83333	1	Al Arabiya	Sudanese warplanes drop bombs on a major border town. No causalities reported. 	0
626	76SSD	78739	12/04/2012	2012	4	12	1	Remote violence	Military Forces of Sudan (1989-)		8	Military Forces of South Sudan (2011-)		1	18	South Sudan	Unity	Rubkona		Bentiu	9.23333	28.83333	1	Agence France Presse	"Sudanese warplanes launch an attack on a Southern town, apparently aiming for a bridge. This was the first attack on a major Southern town. The attack wounded three civilians and killed one person. "	1
